[INFO 2017-12-01 13:31:07,137 demo.py:203] Namespace(augment_reverse=False, batch_size=32, bg_move=True, bg_noise=0.5, data='chair', diff_div_thresh=1.25, display=False, display_all=False, fg_noise=0.1, fixed_data=False, image_channel=3, image_size=128, init_model_path='', learning_rate=0.001, max_diff_thresh=0.1, min_diff_thresh=0.01, motion_range=2, net_depth=11, num_frame=3, num_objects=1, rand_noise=0, resolution=256, save_dir='./', save_display=False, save_display_dir='./', save_interval=2002, seed=111, tensorboard_path='../../tensorboard/exp07_002', test=False, test_all=False, test_epoch=20, test_gt=False, test_interval=200, train=True, train_epoch=2000)
[INFO 2017-12-01 13:31:12,870 demo.py:76] epoch 0, train loss: 3433.46, average train loss: 3433.46, base loss: 3723.59
[INFO 2017-12-01 13:31:14,629 demo.py:76] epoch 1, train loss: 2671.84, average train loss: 3052.65, base loss: 3281.15
[INFO 2017-12-01 13:31:16,002 demo.py:76] epoch 2, train loss: 3816.15, average train loss: 3307.15, base loss: 3703.52
[INFO 2017-12-01 13:31:17,366 demo.py:76] epoch 3, train loss: 2113.88, average train loss: 3008.83, base loss: 3381.35
[INFO 2017-12-01 13:31:18,751 demo.py:76] epoch 4, train loss: 2991.16, average train loss: 3005.30, base loss: 3424.81
[INFO 2017-12-01 13:31:20,091 demo.py:76] epoch 5, train loss: 3231.65, average train loss: 3043.02, base loss: 3513.20
[INFO 2017-12-01 13:31:21,459 demo.py:76] epoch 6, train loss: 2290.62, average train loss: 2935.54, base loss: 3427.95
[INFO 2017-12-01 13:31:22,821 demo.py:76] epoch 7, train loss: 3867.86, average train loss: 3052.08, base loss: 3633.92
[INFO 2017-12-01 13:31:24,187 demo.py:76] epoch 8, train loss: 2458.81, average train loss: 2986.16, base loss: 3570.44
[INFO 2017-12-01 13:31:25,545 demo.py:76] epoch 9, train loss: 2580.27, average train loss: 2945.57, base loss: 3567.26
[INFO 2017-12-01 13:31:26,902 demo.py:76] epoch 10, train loss: 2429.13, average train loss: 2898.62, base loss: 3551.58
[INFO 2017-12-01 13:31:28,266 demo.py:76] epoch 11, train loss: 4634.24, average train loss: 3043.26, base loss: 3758.09
[INFO 2017-12-01 13:31:29,609 demo.py:76] epoch 12, train loss: 1413.53, average train loss: 2917.89, base loss: 3607.21
[INFO 2017-12-01 13:31:30,956 demo.py:76] epoch 13, train loss: 1881.10, average train loss: 2843.84, base loss: 3532.34
[INFO 2017-12-01 13:31:32,310 demo.py:76] epoch 14, train loss: 1057.37, average train loss: 2724.74, base loss: 3395.17
[INFO 2017-12-01 13:31:33,713 demo.py:76] epoch 15, train loss: 2341.71, average train loss: 2700.80, base loss: 3390.18
[INFO 2017-12-01 13:31:35,081 demo.py:76] epoch 16, train loss: 2017.93, average train loss: 2660.63, base loss: 3379.97
[INFO 2017-12-01 13:31:36,419 demo.py:76] epoch 17, train loss: 1042.49, average train loss: 2570.73, base loss: 3286.45
[INFO 2017-12-01 13:31:37,770 demo.py:76] epoch 18, train loss: 2664.22, average train loss: 2575.65, base loss: 3299.02
[INFO 2017-12-01 13:31:39,129 demo.py:76] epoch 19, train loss: 1859.74, average train loss: 2539.86, base loss: 3258.16
[INFO 2017-12-01 13:31:40,520 demo.py:76] epoch 20, train loss: 3633.74, average train loss: 2591.95, base loss: 3339.31
[INFO 2017-12-01 13:31:41,870 demo.py:76] epoch 21, train loss: 2124.71, average train loss: 2570.71, base loss: 3316.79
[INFO 2017-12-01 13:31:43,283 demo.py:76] epoch 22, train loss: 1909.78, average train loss: 2541.97, base loss: 3315.04
[INFO 2017-12-01 13:31:44,658 demo.py:76] epoch 23, train loss: 2050.42, average train loss: 2521.49, base loss: 3315.84
[INFO 2017-12-01 13:31:46,002 demo.py:76] epoch 24, train loss: 400.42, average train loss: 2436.65, base loss: 3206.79
[INFO 2017-12-01 13:31:47,327 demo.py:76] epoch 25, train loss: 1519.52, average train loss: 2401.37, base loss: 3174.44
[INFO 2017-12-01 13:31:48,700 demo.py:76] epoch 26, train loss: 1639.46, average train loss: 2373.16, base loss: 3151.07
[INFO 2017-12-01 13:31:50,081 demo.py:76] epoch 27, train loss: 2399.50, average train loss: 2374.10, base loss: 3171.75
[INFO 2017-12-01 13:31:51,424 demo.py:76] epoch 28, train loss: 1302.45, average train loss: 2337.14, base loss: 3149.66
[INFO 2017-12-01 13:31:52,782 demo.py:76] epoch 29, train loss: 3162.27, average train loss: 2364.65, base loss: 3206.50
[INFO 2017-12-01 13:31:54,137 demo.py:76] epoch 30, train loss: 1204.71, average train loss: 2327.23, base loss: 3163.84
[INFO 2017-12-01 13:31:55,489 demo.py:76] epoch 31, train loss: 2582.76, average train loss: 2335.21, base loss: 3197.27
[INFO 2017-12-01 13:31:56,828 demo.py:76] epoch 32, train loss: 4190.81, average train loss: 2391.45, base loss: 3279.43
[INFO 2017-12-01 13:31:58,175 demo.py:76] epoch 33, train loss: 884.81, average train loss: 2347.13, base loss: 3223.57
[INFO 2017-12-01 13:31:59,518 demo.py:76] epoch 34, train loss: 786.63, average train loss: 2302.55, base loss: 3171.01
[INFO 2017-12-01 13:32:00,867 demo.py:76] epoch 35, train loss: 1335.57, average train loss: 2275.69, base loss: 3159.19
[INFO 2017-12-01 13:32:02,269 demo.py:76] epoch 36, train loss: 1363.24, average train loss: 2251.03, base loss: 3140.74
[INFO 2017-12-01 13:32:03,634 demo.py:76] epoch 37, train loss: 1235.80, average train loss: 2224.31, base loss: 3115.72
[INFO 2017-12-01 13:32:05,005 demo.py:76] epoch 38, train loss: 1041.21, average train loss: 2193.97, base loss: 3086.34
[INFO 2017-12-01 13:32:06,388 demo.py:76] epoch 39, train loss: 2408.27, average train loss: 2199.33, base loss: 3087.71
[INFO 2017-12-01 13:32:07,743 demo.py:76] epoch 40, train loss: 1907.89, average train loss: 2192.22, base loss: 3092.28
[INFO 2017-12-01 13:32:09,079 demo.py:76] epoch 41, train loss: 1157.46, average train loss: 2167.59, base loss: 3076.18
[INFO 2017-12-01 13:32:10,462 demo.py:76] epoch 42, train loss: 4415.74, average train loss: 2219.87, base loss: 3159.82
[INFO 2017-12-01 13:32:11,804 demo.py:76] epoch 43, train loss: 3892.03, average train loss: 2257.87, base loss: 3234.74
[INFO 2017-12-01 13:32:13,170 demo.py:76] epoch 44, train loss: 1252.08, average train loss: 2235.52, base loss: 3218.83
[INFO 2017-12-01 13:32:14,512 demo.py:76] epoch 45, train loss: 1135.76, average train loss: 2211.61, base loss: 3192.82
[INFO 2017-12-01 13:32:15,853 demo.py:76] epoch 46, train loss: 1202.00, average train loss: 2190.13, base loss: 3168.92
[INFO 2017-12-01 13:32:17,192 demo.py:76] epoch 47, train loss: 2309.54, average train loss: 2192.62, base loss: 3203.37
[INFO 2017-12-01 13:32:18,548 demo.py:76] epoch 48, train loss: 870.84, average train loss: 2165.64, base loss: 3172.50
[INFO 2017-12-01 13:32:19,892 demo.py:76] epoch 49, train loss: 2286.67, average train loss: 2168.06, base loss: 3192.00
[INFO 2017-12-01 13:32:21,238 demo.py:76] epoch 50, train loss: 968.20, average train loss: 2144.54, base loss: 3166.66
[INFO 2017-12-01 13:32:22,563 demo.py:76] epoch 51, train loss: 1237.72, average train loss: 2127.10, base loss: 3147.85
[INFO 2017-12-01 13:32:23,948 demo.py:76] epoch 52, train loss: 4709.99, average train loss: 2175.83, base loss: 3213.53
[INFO 2017-12-01 13:32:25,291 demo.py:76] epoch 53, train loss: 1328.75, average train loss: 2160.15, base loss: 3191.79
[INFO 2017-12-01 13:32:26,639 demo.py:76] epoch 54, train loss: 1698.43, average train loss: 2151.75, base loss: 3183.49
[INFO 2017-12-01 13:32:27,991 demo.py:76] epoch 55, train loss: 1452.25, average train loss: 2139.26, base loss: 3176.14
[INFO 2017-12-01 13:32:29,270 demo.py:76] epoch 56, train loss: 1611.13, average train loss: 2129.99, base loss: 3175.18
[INFO 2017-12-01 13:32:30,619 demo.py:76] epoch 57, train loss: 2980.82, average train loss: 2144.66, base loss: 3225.33
[INFO 2017-12-01 13:32:31,979 demo.py:76] epoch 58, train loss: 1105.16, average train loss: 2127.05, base loss: 3207.67
[INFO 2017-12-01 13:32:33,368 demo.py:76] epoch 59, train loss: 1077.79, average train loss: 2109.56, base loss: 3184.29
[INFO 2017-12-01 13:32:34,740 demo.py:76] epoch 60, train loss: 1020.42, average train loss: 2091.70, base loss: 3163.18
[INFO 2017-12-01 13:32:36,087 demo.py:76] epoch 61, train loss: 1254.83, average train loss: 2078.20, base loss: 3147.37
[INFO 2017-12-01 13:32:37,437 demo.py:76] epoch 62, train loss: 652.79, average train loss: 2055.58, base loss: 3116.22
[INFO 2017-12-01 13:32:38,810 demo.py:76] epoch 63, train loss: 2098.42, average train loss: 2056.25, base loss: 3131.61
[INFO 2017-12-01 13:32:40,155 demo.py:76] epoch 64, train loss: 1126.48, average train loss: 2041.94, base loss: 3114.08
[INFO 2017-12-01 13:32:41,517 demo.py:76] epoch 65, train loss: 1032.29, average train loss: 2026.65, base loss: 3094.54
[INFO 2017-12-01 13:32:42,889 demo.py:76] epoch 66, train loss: 1068.00, average train loss: 2012.34, base loss: 3077.80
[INFO 2017-12-01 13:32:44,256 demo.py:76] epoch 67, train loss: 1995.96, average train loss: 2012.10, base loss: 3084.33
[INFO 2017-12-01 13:32:45,622 demo.py:76] epoch 68, train loss: 787.52, average train loss: 1994.35, base loss: 3062.44
[INFO 2017-12-01 13:32:46,968 demo.py:76] epoch 69, train loss: 1178.13, average train loss: 1982.69, base loss: 3053.02
[INFO 2017-12-01 13:32:48,347 demo.py:76] epoch 70, train loss: 1932.03, average train loss: 1981.98, base loss: 3062.10
[INFO 2017-12-01 13:32:49,713 demo.py:76] epoch 71, train loss: 1703.70, average train loss: 1978.11, base loss: 3069.78
[INFO 2017-12-01 13:32:51,122 demo.py:76] epoch 72, train loss: 1187.78, average train loss: 1967.29, base loss: 3057.21
[INFO 2017-12-01 13:32:52,485 demo.py:76] epoch 73, train loss: 2372.82, average train loss: 1972.77, base loss: 3082.81
[INFO 2017-12-01 13:32:53,852 demo.py:76] epoch 74, train loss: 975.27, average train loss: 1959.47, base loss: 3071.14
[INFO 2017-12-01 13:32:55,200 demo.py:76] epoch 75, train loss: 2147.16, average train loss: 1961.94, base loss: 3091.51
[INFO 2017-12-01 13:32:56,567 demo.py:76] epoch 76, train loss: 861.41, average train loss: 1947.64, base loss: 3075.84
[INFO 2017-12-01 13:32:57,939 demo.py:76] epoch 77, train loss: 1921.31, average train loss: 1947.31, base loss: 3085.75
[INFO 2017-12-01 13:32:59,319 demo.py:76] epoch 78, train loss: 1375.95, average train loss: 1940.07, base loss: 3082.33
[INFO 2017-12-01 13:33:00,684 demo.py:76] epoch 79, train loss: 2201.29, average train loss: 1943.34, base loss: 3100.83
[INFO 2017-12-01 13:33:02,058 demo.py:76] epoch 80, train loss: 1310.32, average train loss: 1935.52, base loss: 3091.74
[INFO 2017-12-01 13:33:03,397 demo.py:76] epoch 81, train loss: 1529.84, average train loss: 1930.58, base loss: 3093.93
[INFO 2017-12-01 13:33:04,741 demo.py:76] epoch 82, train loss: 942.46, average train loss: 1918.67, base loss: 3083.01
[INFO 2017-12-01 13:33:06,114 demo.py:76] epoch 83, train loss: 2092.72, average train loss: 1920.74, base loss: 3104.04
[INFO 2017-12-01 13:33:07,478 demo.py:76] epoch 84, train loss: 1823.96, average train loss: 1919.60, base loss: 3110.75
[INFO 2017-12-01 13:33:08,834 demo.py:76] epoch 85, train loss: 1083.14, average train loss: 1909.88, base loss: 3101.49
[INFO 2017-12-01 13:33:10,189 demo.py:76] epoch 86, train loss: 970.09, average train loss: 1899.08, base loss: 3089.69
[INFO 2017-12-01 13:33:11,545 demo.py:76] epoch 87, train loss: 520.86, average train loss: 1883.41, base loss: 3065.77
[INFO 2017-12-01 13:33:12,926 demo.py:76] epoch 88, train loss: 2407.95, average train loss: 1889.31, base loss: 3084.20
[INFO 2017-12-01 13:33:14,271 demo.py:76] epoch 89, train loss: 717.30, average train loss: 1876.29, base loss: 3069.49
[INFO 2017-12-01 13:33:15,671 demo.py:76] epoch 90, train loss: 2881.11, average train loss: 1887.33, base loss: 3094.11
[INFO 2017-12-01 13:33:17,007 demo.py:76] epoch 91, train loss: 513.63, average train loss: 1872.40, base loss: 3072.79
[INFO 2017-12-01 13:33:18,375 demo.py:76] epoch 92, train loss: 998.99, average train loss: 1863.00, base loss: 3063.39
[INFO 2017-12-01 13:33:19,729 demo.py:76] epoch 93, train loss: 1610.23, average train loss: 1860.32, base loss: 3074.09
[INFO 2017-12-01 13:33:21,083 demo.py:76] epoch 94, train loss: 1844.40, average train loss: 1860.15, base loss: 3080.52
[INFO 2017-12-01 13:33:22,457 demo.py:76] epoch 95, train loss: 1365.66, average train loss: 1855.00, base loss: 3077.77
[INFO 2017-12-01 13:33:23,827 demo.py:76] epoch 96, train loss: 1696.65, average train loss: 1853.36, base loss: 3078.83
[INFO 2017-12-01 13:33:25,195 demo.py:76] epoch 97, train loss: 2014.53, average train loss: 1855.01, base loss: 3081.71
[INFO 2017-12-01 13:33:26,560 demo.py:76] epoch 98, train loss: 723.16, average train loss: 1843.58, base loss: 3066.26
[INFO 2017-12-01 13:33:27,925 demo.py:76] epoch 99, train loss: 1016.92, average train loss: 1835.31, base loss: 3054.07
[INFO 2017-12-01 13:33:29,287 demo.py:76] epoch 100, train loss: 1662.43, average train loss: 1817.60, base loss: 3057.74
[INFO 2017-12-01 13:33:30,639 demo.py:76] epoch 101, train loss: 1172.95, average train loss: 1802.61, base loss: 3054.96
[INFO 2017-12-01 13:33:32,013 demo.py:76] epoch 102, train loss: 1661.79, average train loss: 1781.07, base loss: 3041.74
[INFO 2017-12-01 13:33:33,407 demo.py:76] epoch 103, train loss: 850.85, average train loss: 1768.44, base loss: 3035.75
[INFO 2017-12-01 13:33:34,772 demo.py:76] epoch 104, train loss: 645.62, average train loss: 1744.98, base loss: 3015.50
[INFO 2017-12-01 13:33:36,155 demo.py:76] epoch 105, train loss: 1955.50, average train loss: 1732.22, base loss: 3018.17
[INFO 2017-12-01 13:33:37,531 demo.py:76] epoch 106, train loss: 1640.64, average train loss: 1725.72, base loss: 3025.63
[INFO 2017-12-01 13:33:38,889 demo.py:76] epoch 107, train loss: 1468.09, average train loss: 1701.72, base loss: 3005.87
[INFO 2017-12-01 13:33:40,257 demo.py:76] epoch 108, train loss: 2756.13, average train loss: 1704.70, base loss: 3031.92
[INFO 2017-12-01 13:33:41,652 demo.py:76] epoch 109, train loss: 1432.40, average train loss: 1693.22, base loss: 3025.69
[INFO 2017-12-01 13:33:42,998 demo.py:76] epoch 110, train loss: 863.86, average train loss: 1677.56, base loss: 3011.74
[INFO 2017-12-01 13:33:44,346 demo.py:76] epoch 111, train loss: 414.79, average train loss: 1635.37, base loss: 2959.80
[INFO 2017-12-01 13:33:45,617 demo.py:76] epoch 112, train loss: 1260.73, average train loss: 1633.84, base loss: 2975.00
[INFO 2017-12-01 13:33:46,987 demo.py:76] epoch 113, train loss: 2673.55, average train loss: 1641.77, base loss: 3002.32
[INFO 2017-12-01 13:33:48,348 demo.py:76] epoch 114, train loss: 1321.49, average train loss: 1644.41, base loss: 3026.91
[INFO 2017-12-01 13:33:49,724 demo.py:76] epoch 115, train loss: 909.67, average train loss: 1630.09, base loss: 3015.50
[INFO 2017-12-01 13:33:51,110 demo.py:76] epoch 116, train loss: 2586.60, average train loss: 1635.77, base loss: 3031.92
